# Flight Simulation Results - C208B Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 2200 lb
# Payload: 0 lb
# Cruise Altitude: 15000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +20°C
# Approach VAPP: 75.1 kts
# Approach VREF: 49.8 kts
# Generated: 2025-11-11 13:26:28
# Original Data Points: 4817
# Sampled Data Points (2-sec intervals): 12041
# Time Range: 0 - 24080 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,93,4841,205,6835,2185,0,0.002,100.3,75.1,49.8
2,0,takeoff roll,36,0.0,18,17,549,3746,226,6835,2185,147,0.027,73.0,75.1,49.8
4,0,takeoff roll,74,0.0,35,34,1029,2592,248,6835,2185,303,0.053,44.3,75.1,49.8
6,0,takeoff roll,115,0.1,48,46,1312,1951,272,6834,2184,382,0.073,28.7,75.1,49.8
8,0,takeoff roll,158,0.1,56,54,1400,1822,297,6834,2184,384,0.085,26.2,75.1,49.8
10,0,takeoff roll,202,0.1,64,61,1487,1693,322,6834,2184,387,0.097,23.7,75.1,49.8
12,0,takeoff roll,247,0.2,69,66,1422,1677,392,6834,2184,390,0.105,21.1,75.1,49.8
14,2,2nd segment climb,292,0.2,74,72,1357,1662,462,6833,2183,393,0.114,18.5,75.1,49.8
16,2,2nd segment climb,337,0.2,77,74,1333,1652,491,6833,2183,393,0.118,17.2,75.1,49.8
18,3,3rd segment climb,382,0.3,77,74,1357,1650,468,6833,2183,389,0.118,17.6,75.1,49.8
20,3,3rd segment climb,426,0.3,78,74,1382,1648,446,6833,2183,386,0.118,17.9,75.1,49.8
22,3,3rd segment climb,472,0.4,78,74,1382,1646,444,6833,2183,385,0.118,17.9,75.1,49.8
24,3,3rd segment climb,518,0.4,78,74,1381,1644,444,6832,2182,385,0.119,17.8,75.1,49.8
26,3,3rd segment climb,564,0.4,78,74,1380,1643,444,6832,2182,385,0.119,17.8,75.1,49.8
28,3,3rd segment climb,610,0.5,78,74,1379,1641,444,6832,2182,385,0.119,17.8,75.1,49.8
30,3,3rd segment climb,656,0.5,78,74,1377,1639,444,6832,2182,384,0.119,17.8,75.1,49.8
32,3,3rd segment climb,702,0.6,78,74,1376,1637,444,6832,2182,384,0.119,17.7,75.1,49.8
34,3,3rd segment climb,748,0.6,78,74,1375,1635,444,6831,2181,384,0.119,17.7,75.1,49.8
36,3,3rd segment climb,794,0.7,78,74,1374,1633,444,6831,2181,383,0.119,17.7,75.1,49.8
38,3,3rd segment climb,839,0.7,78,74,1372,1631,444,6831,2181,383,0.119,17.6,75.1,49.8
40,3,3rd segment climb,885,0.8,78,74,1371,1629,444,6831,2181,383,0.119,17.6,75.1,49.8
42,3,3rd segment climb,931,0.8,78,74,1370,1627,444,6831,2181,382,0.119,17.6,75.1,49.8
44,3,3rd segment climb,977,0.8,78,74,1369,1625,444,6830,2180,382,0.12,17.6,75.1,49.8
46,3,3rd segment climb,1022,0.9,78,74,1368,1623,444,6830,2180,382,0.12,17.5,75.1,49.8
48,3,3rd segment climb,1068,0.9,78,74,1366,1622,444,6830,2180,381,0.12,17.5,75.1,49.8
50,3,3rd segment climb,1113,1.0,78,74,1365,1620,444,6830,2180,381,0.12,17.5,75.1,49.8
52,3,3rd segment climb,1159,1.0,78,74,1364,1618,444,6829,2179,381,0.12,17.4,75.1,49.8
54,3,3rd segment climb,1204,1.1,78,74,1363,1616,444,6829,2179,380,0.12,17.4,75.1,49.8
56,3,3rd segment climb,1250,1.1,78,74,1362,1614,444,6829,2179,380,0.12,17.4,75.1,49.8
58,3,3rd segment climb,1295,1.1,79,74,1361,1612,444,6829,2179,380,0.12,17.4,75.1,49.8
60,3,3rd segment climb,1340,1.2,79,74,1359,1610,444,6829,2179,380,0.12,17.3,75.1,49.8
62,3,3rd segment climb,1386,1.2,79,74,1358,1608,444,6828,2178,379,0.12,17.3,75.1,49.8
64,3,3rd segment climb,1431,1.3,79,74,1357,1607,444,6828,2178,379,0.121,17.3,75.1,49.8
66,3,3rd segment climb,1477,1.3,80,76,1373,1594,442,6828,2178,379,0.123,17.1,75.1,49.8
68,4,climb IAS,1523,1.4,84,80,1410,1568,439,6828,2178,378,0.129,16.8,75.1,49.8
70,4,climb IAS,1570,1.4,88,83,1447,1542,435,6828,2178,378,0.135,16.4,75.1,49.8
72,4,climb IAS,1619,1.5,94,88,1466,1498,439,6827,2177,378,0.144,15.7,75.1,49.8
74,4,climb IAS,1669,1.5,100,94,1484,1453,444,6827,2177,377,0.153,14.9,75.1,49.8
76,4,climb IAS,1718,1.6,105,99,1492,1415,454,6827,2177,377,0.161,14.2,75.1,49.8
78,4,climb IAS,1768,1.6,110,104,1487,1384,470,6827,2177,377,0.169,13.5,75.1,49.8
80,4,climb IAS,1818,1.7,115,108,1481,1354,486,6827,2177,376,0.177,12.8,75.1,49.8
82,4,climb IAS,1865,1.8,116,109,1457,1339,493,6826,2176,376,0.178,12.5,75.1,49.8
84,4,climb IAS,1913,1.8,117,110,1431,1326,500,6826,2176,376,0.179,12.2,75.1,49.8
86,4,climb IAS,1960,1.9,117,110,1415,1317,504,6826,2176,375,0.18,12.0,75.1,49.8
88,4,climb IAS,2007,2.0,117,110,1413,1316,504,6826,2176,375,0.18,12.0,75.1,49.8
90,4,climb IAS,2054,2.0,117,110,1411,1314,504,6825,2175,375,0.18,12.0,75.1,49.8
92,4,climb IAS,2101,2.1,117,110,1409,1312,504,6825,2175,374,0.18,11.9,75.1,49.8
94,4,climb IAS,2148,2.2,118,110,1407,1311,504,6825,2175,374,0.181,11.9,75.1,49.8
96,4,climb IAS,2195,2.2,118,110,1405,1309,504,6825,2175,374,0.181,11.9,75.1,49.8
98,4,climb IAS,2242,2.3,118,110,1403,1307,504,6825,2175,373,0.181,11.9,75.1,49.8
100,4,climb IAS,2288,2.4,118,110,1402,1305,504,6824,2174,373,0.181,11.8,75.1,49.8
102,4,climb IAS,2335,2.4,118,110,1400,1304,504,6824,2174,373,0.181,11.8,75.1,49.8
104,4,climb IAS,2382,2.5,118,110,1398,1302,504,6824,2174,372,0.181,11.8,75.1,49.8
106,4,climb IAS,2428,2.5,118,110,1396,1300,504,6824,2174,372,0.181,11.8,75.1,49.8
108,4,climb IAS,2475,2.6,118,110,1394,1298,504,6824,2174,372,0.182,11.7,75.1,49.8
110,4,climb IAS,2521,2.7,118,110,1392,1297,503,6823,2173,371,0.182,11.7,75.1,49.8
112,4,climb IAS,2567,2.7,118,110,1390,1295,503,6823,2173,371,0.182,11.7,75.1,49.8
114,4,climb IAS,2614,2.8,118,110,1388,1293,503,6823,2173,371,0.182,11.7,75.1,49.8
116,4,climb IAS,2660,2.9,118,110,1386,1292,503,6823,2173,371,0.182,11.6,75.1,49.8
118,4,climb IAS,2706,2.9,119,110,1384,1290,503,6823,2173,370,0.182,11.6,75.1,49.8
120,4,climb IAS,2752,3.0,119,110,1382,1288,503,6822,2172,370,0.183,11.6,75.1,49.8
