aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,taxi_fuel,reserve_fuel,save_plot,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
CJ1,Flatwing,0,-10,41000,0.7,0,100,600,False,3440,10590,ok,,1382.0,240.0,2740.0,40737.0,382.9630919650881,196.0,40737.0,False,0.6677318400817975,True,700.0
CJ1,Flatwing,0,-10,41000,0.7,164,100,600,False,3386,10700,ok,,1337.0,233.0,2686.0,40517.0,382.3882613611096,197.0,40517.0,False,0.6667295693539309,True,700.0
CJ1,Flatwing,0,-10,41000,0.7,329,100,600,False,3221,10700,ok,,1244.0,218.0,2521.0,40517.0,381.2079546869781,196.0,40517.0,False,0.6646715946719987,True,700.0
CJ1,Flatwing,0,-10,41000,0.7,493,100,600,False,3057,10700,ok,,1152.0,203.0,2357.0,40517.0,379.98137403500846,196.0,40517.0,False,0.6625329369973236,True,700.0
CJ1,Flatwing,0,-10,41000,0.7,657,100,600,False,2893,10700,ok,,1060.0,189.0,2193.0,40517.0,378.70610275369893,196.0,40517.0,False,0.660309382672799,True,700.0
CJ1,Flatwing,0,-10,41000,0.7,821,100,600,False,2729,10700,ok,,968.0,174.0,2029.0,40517.0,377.3871788809644,195.0,40517.0,False,0.6580097159870363,True,700.0
CJ1,Flatwing,0,-10,41000,0.7,986,100,600,False,2564,10700,ok,,876.0,159.0,1864.0,40517.0,375.9986253411272,195.0,40517.0,False,0.6555886434877257,True,700.0
CJ1,Flatwing,0,-10,41000,0.7,1150,100,600,False,2400,10700,ok,,785.0,145.0,1700.0,40517.0,374.56029411446383,194.0,40517.0,False,0.6530807789525329,True,700.0
CJ1,Flatwing,0,-10,41000,0.68,0,100,600,False,3440,10590,ok,,1382.0,240.0,2740.0,40737.0,382.9630919650881,196.0,40737.0,False,0.6677318400817975,True,700.0
CJ1,Flatwing,0,-10,41000,0.68,164,100,600,False,3386,10700,ok,,1337.0,233.0,2686.0,40517.0,382.3882613611096,197.0,40517.0,False,0.6667295693539309,True,700.0
CJ1,Flatwing,0,-10,41000,0.68,329,100,600,False,3221,10700,ok,,1244.0,218.0,2521.0,40517.0,381.2079546869781,196.0,40517.0,False,0.6646715946719987,True,700.0
CJ1,Flatwing,0,-10,41000,0.68,493,100,600,False,3057,10700,ok,,1152.0,203.0,2357.0,40517.0,379.98137403500846,196.0,40517.0,False,0.6625329369973236,True,700.0
CJ1,Flatwing,0,-10,41000,0.68,657,100,600,False,2893,10700,ok,,1060.0,189.0,2193.0,40517.0,378.70610275369893,196.0,40517.0,False,0.660309382672799,True,700.0
CJ1,Flatwing,0,-10,41000,0.68,821,100,600,False,2729,10700,ok,,968.0,174.0,2029.0,40517.0,377.3871788809644,195.0,40517.0,False,0.6580097159870363,True,700.0
CJ1,Flatwing,0,-10,41000,0.68,986,100,600,False,2564,10700,ok,,876.0,159.0,1864.0,40517.0,375.9986253411272,195.0,40517.0,False,0.6555886434877257,True,700.0
CJ1,Flatwing,0,-10,41000,0.68,1150,100,600,False,2400,10700,ok,,785.0,145.0,1700.0,40517.0,374.56029411446383,194.0,40517.0,False,0.6530807789525329,True,700.0
CJ1,Flatwing,0,-10,41000,0.66,0,100,600,False,3440,10590,ok,,1384.0,240.0,2740.0,40737.0,378.5286630423306,196.0,40737.0,False,0.66,False,700.0
CJ1,Flatwing,0,-10,41000,0.66,164,100,600,False,3386,10700,ok,,1338.0,233.0,2686.0,40517.0,378.5286630423306,197.0,40517.0,False,0.66,False,700.0
CJ1,Flatwing,0,-10,41000,0.66,329,100,600,False,3221,10700,ok,,1245.0,218.0,2521.0,40517.0,378.5286630423306,196.0,40517.0,False,0.66,False,700.0
CJ1,Flatwing,0,-10,41000,0.66,493,100,600,False,3057,10700,ok,,1152.0,203.0,2357.0,40517.0,378.5286630423306,196.0,40517.0,False,0.66,False,700.0
CJ1,Flatwing,0,-10,41000,0.66,657,100,600,False,2893,10700,ok,,1060.0,189.0,2193.0,40517.0,378.5286630423306,196.0,40517.0,False,0.66,False,700.0
CJ1,Flatwing,0,-10,41000,0.66,821,100,600,False,2729,10700,ok,,968.0,174.0,2029.0,40517.0,377.3871788809644,195.0,40517.0,False,0.6580097159870363,True,700.0
CJ1,Flatwing,0,-10,41000,0.66,986,100,600,False,2564,10700,ok,,876.0,159.0,1864.0,40517.0,375.9986253411272,195.0,40517.0,False,0.6555886434877257,True,700.0
CJ1,Flatwing,0,-10,41000,0.66,1150,100,600,False,2400,10700,ok,,785.0,145.0,1700.0,40517.0,374.56029411446383,194.0,40517.0,False,0.6530807789525329,True,700.0
CJ1,Flatwing,0,-10,41000,0.64,0,100,600,False,3440,10590,ok,,1397.0,246.0,2740.0,40737.0,367.0580974955933,191.0,40737.0,False,0.64,False,700.0
CJ1,Flatwing,0,-10,41000,0.64,164,100,600,False,3386,10700,ok,,1351.0,238.0,2686.0,40517.0,367.0580974955933,192.0,40517.0,False,0.64,False,700.0
CJ1,Flatwing,0,-10,41000,0.64,329,100,600,False,3221,10700,ok,,1255.0,222.0,2521.0,40517.0,367.0580974955933,192.0,40517.0,False,0.64,False,700.0
CJ1,Flatwing,0,-10,41000,0.64,493,100,600,False,3057,10700,ok,,1161.0,207.0,2357.0,40517.0,367.0580974955933,192.0,40517.0,False,0.64,False,700.0
CJ1,Flatwing,0,-10,41000,0.64,657,100,600,False,2893,10700,ok,,1067.0,192.0,2193.0,40517.0,367.0580974955933,192.0,40517.0,False,0.64,False,700.0
